Date,Time,Site,Depth (cm),Instrument Used,Dissolved Oxygen (mg/L),Dissolved Oxygen (%),Conductivity-specific (mS/cm),Salinity (ppt),Temperature (C),Pressure (mmHg),pH,Turbidity (cm),Comments
10/02/2018,10:50,PIER,100,YSI Pro2030,4.5,73.0,83.0,58.4,21.9,757.9,,,
10/02/2018,10:50,PIER,150,YSI Pro2030,3.3,51.0,83.0,58.5,21.0,758.0,,,
10/02/2018,11:08,CUL1,10,YSI Pro2030,,33.0,161.7,,21.2,758.9,8.27,,
10/02/2018,11:20,VBR1,10,YSI Pro2030,,90.0,143.2,,22.9,758.4,8.18,,
10/02/2018,11:20,VBR1,40,YSI Pro2030,,74.0,143.1,,23.3,758.4,,,
10/04/2018,11:00,PIER,10,YSI Pro2030,11.8,150.0,28.6,17.3,22.2,762.9,8.33,22.0,Rained yesterday
10/04/2018,11:00,PIER,50,YSI Pro2030,0.7,9.0,50.5,33.3,22.2,762.2,,,
10/04/2018,11:00,PIER,100,YSI Pro2030,0.3,4.0,53.0,35.1,22.0,762.4,,,
10/04/2018,11:00,PIER,150,YSI Pro2030,0.2,3.0,53.8,35.6,21.4,762.4,,,
10/04/2018,11:00,PIER,200,YSI Pro2030,0.2,2.0,53.8,35.7,21.0,762.4,,,
10/07/2018,10:25,MO1,10,YSI Pro2030,16.3,227.0,52.9,35.0,21.6,757.3,9.4,,
10/07/2018,10:25,MO1,50,YSI Pro2030,9.2,144.0,71.9,50.0,22.9,757.0,,,
10/07/2018,11:15,PIER,10,YSI Pro2030,11.2,158.0,47.3,30.6,24.1,755.2,9.19,20.0,
10/07/2018,11:15,PIER,50,YSI Pro2030,4.5,73.0,82.6,50.0,24.6,755.3,,,
10/07/2018,11:15,PIER,100,YSI Pro2030,3.5,55.0,81.6,57.2,22.5,755.4,,,
10/07/2018,11:15,PIER,150,YSI Pro2030,2.2,34.0,81.3,57.0,21.6,755.4,,,
10/07/2018,11:15,PIER,200,YSI Pro2030,1.5,23.0,80.9,56.7,21.3,755.5,,,
10/07/2018,11:40,CUL1,10,YSI Pro2030,,147.0,126.1,,22.2,755.3,8.37,,
10/07/2018,11:52,VBR1,40,YSI Pro2030,2.8,35.0,23.86,14.4,23.8,753.8,8.24,,
10/07/2018,11:52,PIER,40,YSI Pro2030,,9.0,123.8,,24.1,753.9,,,
10/09/2018,11:32,PIER,10,YSI Pro2030,16.0,243.0,62.0,61.7,24.3,757.7,9.38,24.0,
10/09/2018,11:32,PIER,50,YSI Pro2030,0.7,12.0,82.7,58.1,25.6,757.6,,,
10/09/2018,11:32,PIER,100,YSI Pro2030,0.3,5.0,82.1,57.8,22.7,757.6,,,
10/09/2018,11:32,PIER,150,YSI Pro2030,0.2,4.0,81.2,57.0,21.6,757.7,,,
10/09/2018,11:32,PIER,200,YSI Pro2030,0.2,3.0,80.9,56.7,21.3,757.8,,,
10/11/2018,11:06,PIER,10,YSI Pro2030,11.9,161.0,49.8,32.4,20.6,759.0,9.27,25.0,
10/11/2018,11:06,PIER,50,YSI Pro2030,0.5,7.0,76.0,52.6,25.1,758.8,,,
10/11/2018,11:06,PIER,100,YSI Pro2030,0.2,3.0,78.9,55.0,23.3,758.8,,,
10/11/2018,11:06,PIER,150,YSI Pro2030,0.1,2.0,77.4,53.8,21.8,758.8,,,
10/11/2018,11:06,PIER,200,YSI Pro2030,0.1,2.0,76.3,52.9,21.4,758.8,,,
10/12/2018,11:15,PIER,10,YSI Pro2030,13.7,180.0,45.02,29.1,20.7,757.9,9.41,30.0,
10/12/2018,11:15,PIER,50,YSI Pro2030,0.4,6.0,76.2,52.9,24.8,757.2,,,
10/12/2018,11:15,PIER,100,YSI Pro2030,0.2,4.0,77.4,53.8,22.9,756.9,,,
10/12/2018,11:15,PIER,150,YSI Pro2030,0.2,3.0,76.1,52.8,21.7,756.6,,,
10/12/2018,11:15,PIER,200,YSI Pro2030,0.1,2.0,75.9,52.9,21.4,756.4,,,
10/14/2018,10:15,MO1,10,YSI Pro2030,1.3,18.0,39.78,25.4,22.8,761.6,8.84,,
10/14/2018,10:15,MO1,50,YSI Pro2030,1.0,14.0,53.0,35.0,22.9,761.6,,,
10/14/2018,10:42,PIER,10,YSI Pro2030,6.9,93.0,47.7,31.0,21.5,760.7,9.1,28.0,
10/14/2018,10:42,PIER,50,YSI Pro2030,0.2,2.0,49.92,33.0,24.7,760.4,,,
10/14/2018,10:42,PIER,100,YSI Pro2030,0.1,2.0,55.5,36.9,23.1,760.3,,,
10/14/2018,10:42,PIER,150,YSI Pro2030,0.1,2.0,55.5,36.8,22.0,760.4,,,
10/14/2018,10:42,PIER,200,YSI Pro2030,0.1,2.0,55.0,36.6,21.5,760.3,,,
10/14/2018,11:20,CUL1,10,YSI Pro2030,,145.0,132.6,,21.1,761.2,8.5,,
10/14/2018,11:45,VBR1,10,YSI Pro2030,8.5,114.0,36.87,23.4,23.0,760.2,8.64,,
10/14/2018,12:45,VBR1,40,YSI Pro2030,,62.0,114.8,,25.8,760.1,,,
10/16/2018,10:20,PIER,10,YSI Pro2030,3.1,40.0,53.8,35.5,18.0,764.5,8.85,29.0,
10/16/2018,10:20,PIER,50,YSI Pro2030,0.2,3.0,45.73,29.8,23.4,764.1,,,
10/16/2018,10:20,PIER,100,YSI Pro2030,0.2,2.0,56.4,37.7,23.2,764.1,,,
10/16/2018,10:20,PIER,150,YSI Pro2030,0.1,2.0,56.5,37.6,22.0,764.0,,,
10/16/2018,10:20,PIER,200,YSI Pro2030,0.1,2.0,55.8,37.1,21.5,763.7,,,
10/17/2018,11:37,PIER,10,YSI Pro2030,4.3,60.0,72.2,49.8,20.3,764.7,8.76,25.0,
10/17/2018,11:37,PIER,50,YSI Pro2030,0.7,11.0,76.9,53.9,23.8,764.4,,,
10/17/2018,11:37,PIER,100,YSI Pro2030,0.4,4.0,82.0,57.6,22.9,764.4,,,
10/17/2018,11:37,PIER,150,YSI Pro2030,0.1,2.0,83.0,58.4,21.8,764.3,,,
10/17/2018,11:37,PIER,200,YSI Pro2030,0.1,2.0,82.5,58.0,21.5,764.2,,,
10/19/2018,10:30,PIER,10,YSI Pro2030,4.6,60.0,50.4,33.0,18.7,763.4,8.77,30.0,Windy
10/19/2018,10:30,PIER,50,YSI Pro2030,0.1,1.0,47.8,31.3,18.6,763.7,,,
10/19/2018,10:30,PIER,100,YSI Pro2030,0.1,1.0,77.3,53.8,23.1,763.8,,,
10/19/2018,10:30,PIER,150,YSI Pro2030,0.1,1.0,77.4,53.9,21.8,763.8,,,
10/19/2018,10:30,PIER,200,YSI Pro2030,0.1,1.0,77.2,53.7,21.5,763.7,,,
10/19/2018,12:00,MO1,10,YSI Pro2030,8.7,140.0,69.4,48.1,25.3,761.4,8.79,,
10/19/2018,12:00,MO1,10,YSI Pro2030,8.8,140.0,68.5,46.6,25.6,760.3,,,
10/21/2018,10:30,MO1,10,YSI Pro2030,7.1,94.0,50.9,33.5,19.3,760.9,8.73,,
10/21/2018,10:30,MO1,50,YSI Pro2030,7.3,96.0,47.84,31.2,19.5,760.9,,,
10/21/2018,11:00,PIER,10,YSI Pro2030,4.2,63.0,72.9,50.2,20.0,759.8,8.24,30.0,windy
10/21/2018,11:00,PIER,50,YSI Pro2030,2.4,34.0,70.4,48.3,19.2,759.6,,,
10/21/2018,11:00,PIER,100,YSI Pro2030,1.1,16.0,83.3,58.8,22.9,759.6,,,
10/21/2018,11:00,PIER,150,YSI Pro2030,0.3,6.0,84.6,59.7,22.2,759.5,,,
10/21/2018,11:00,PIER,200,YSI Pro2030,0.2,3.0,84.5,59.7,21.6,759.4,,,
10/21/2018,11:20,CUL1,10,YSI Pro2030,,61.0,161.6,,19.0,760.2,8.47,,
10/21/2018,11:35,VBR1,10,YSI Pro2030,4.0,54.0,54.2,35.9,20.0,758.8,8.51,,
10/21/2018,11:35,VBR1,40,YSI Pro2030,,56.0,122.4,,26.6,758.8,,,
10/22/2018,11:00,PIER,10,YSI Pro2030,6.1,89.0,72.7,50.1,19.7,760.5,8.84,30.0,
10/22/2018,11:00,PIER,50,YSI Pro2030,1.1,14.0,56.5,37.6,19.6,760.4,,,
10/22/2018,11:00,PIER,100,YSI Pro2030,0.5,7.0,82.6,58.1,22.8,760.3,,,
10/22/2018,11:00,PIER,150,YSI Pro2030,0.3,5.0,83.4,58.8,22.0,760.2,,,
10/22/2018,11:00,PIER,200,YSI Pro2030,0.3,5.0,83.2,58.5,21.6,760.2,,,
10/24/2018,11:22,PIER,10,YSI Pro2030,6.8,91.0,56.0,36.9,20.2,761.4,8.67,30.0,
10/24/2018,11:22,PIER,50,YSI Pro2030,5.2,59.0,51.4,34.2,22.2,760.4,,,
10/24/2018,11:22,PIER,100,YSI Pro2030,2.8,38.0,55.6,37.1,22.6,760.2,,,
10/24/2018,11:22,PIER,150,YSI Pro2030,2.1,31.0,58.2,38.9,22.1,760.1,,,
10/24/2018,11:22,PIER,200,YSI Pro2030,1.8,24.0,58.6,39.2,21.7,760.1,,,
10/24/2018,3:06,NVBR,10,YSI Pro2030,7.2,115.0,66.7,45.1,25.7,758.6,8.45,,
10/24/2018,3:31,VBR1,10,YSI Pro2030,8.0,124.0,64.1,43.3,25.6,758.5,8.42,,
10/24/2018,3:31,CUL1,10,YSI Pro2030,,91.0,166.6,,24.0,759.0,8.25,,
10/26/2018,11:10,PIER,10,YSI Pro2030,7.7,105.0,55.6,36.8,19.4,764.2,8.8,30.0,
10/26/2018,11:10,PIER,50,YSI Pro2030,5.1,71.0,54.0,35.7,18.5,764.2,,,
10/26/2018,11:10,PIER,100,YSI Pro2030,0.5,8.0,79.2,55.4,22.4,764.0,,,
10/26/2018,11:10,PIER,150,YSI Pro2030,0.4,7.0,80.6,56.4,22.1,763.9,,,
10/26/2018,11:10,PIER,200,YSI Pro2030,0.4,6.0,80.8,56.6,21.7,763.8,,,
10/28/2018,10:33,MO1,10,YSI Pro2030,8.2,90.0,0.1383,0.1,19.9,764.4,8.81,,
10/28/2018,10:33,MO1,50,YSI Pro2030,6.6,90.0,54.1,35.8,20.0,764.4,,,
10/28/2018,11:15,PIER,10,YSI Pro2030,9.0,123.0,51.7,34.0,20.4,764.4,8.85,28.0,Cloudy/windy
10/28/2018,11:15,PIER,50,YSI Pro2030,6.8,94.0,51.5,33.9,20.0,760.4,,,
10/28/2018,11:15,PIER,100,YSI Pro2030,0.5,7.0,58.2,38.9,22.2,763.9,,,
10/28/2018,11:15,PIER,150,YSI Pro2030,0.2,4.0,78.5,54.8,22.2,763.9,,,
10/28/2018,11:15,PIER,200,YSI Pro2030,0.2,3.0,78.8,55.0,21.7,763.9,,,
10/28/2018,11:43,CUL1,10,YSI Pro2030,,35.0,158.5,,21.1,764.3,8.31,,
10/28/2018,12:00,VBR1,10,YSI Pro2030,7.3,95.0,39.39,25.1,20.8,762.8,8.6,,
10/28/2018,12:00,VBR1,40,YSI Pro2030,,47.0,117.0,,27.1,762.4,,,
10/29/2018,10:45,PIER,10,YSI Pro2030,8.2,103.0,39.69,25.8,19.9,763.1,8.82,30.0,
10/29/2018,10:45,PIER,50,YSI Pro2030,1.3,16.0,44.41,28.8,19.6,762.7,,,
10/29/2018,10:45,PIER,100,YSI Pro2030,0.4,5.0,51.3,33.8,22.2,762.6,,,
10/29/2018,10:45,PIER,150,YSI Pro2030,0.3,5.0,53.0,35.0,22.1,762.6,,,
10/29/2018,10:45,PIER,200,YSI Pro2030,0.3,4.0,53.4,35.3,21.7,762.6,,,
10/31/2018,11:45,PIER,10,YSI Pro2030,9.3,123.0,54.7,36.5,19.5,764.7,8.74,30.0,
10/31/2018,11:45,PIER,50,YSI Pro2030,8.4,106.0,53.1,35.0,17.8,764.5,,,
10/31/2018,11:45,PIER,100,YSI Pro2030,1.5,17.0,56.8,37.9,21.9,764.4,,,
10/31/2018,11:45,PIER,150,YSI Pro2030,0.5,7.0,78.2,54.5,22.0,764.3,,,
10/31/2018,11:45,PIER,200,YSI Pro2030,0.4,6.0,79.2,55.3,21.7,764.2,,,
11/02/2018,10:45,PIER,10,YSI Pro2030,7.4,96.0,55.8,36.9,17.1,765.0,8.75,30.0,
11/02/2018,10:45,PIER,50,YSI Pro2030,6.8,84.0,50.3,32.9,16.3,763.1,,,
11/02/2018,10:45,PIER,100,YSI Pro2030,0.4,5.0,56.6,37.7,21.6,762.8,,,
11/02/2018,10:45,PIER,150,YSI Pro2030,0.2,4.0,79.1,55.3,21.9,762.5,,,
11/02/2018,10:45,PIER,200,YSI Pro2030,0.2,4.0,79.6,55.6,21.7,762.3,,,
11/02/2018,5:24,NPB,10,YSI Pro2030,10.5,162.0,66.6,45.3,23.8,761.4,8.65,,
11/02/2018,5:45,NMC,10,YSI Pro2030,9.3,133.0,52.7,34.7,23.2,761.7,8.53,,
11/04/2018,10:45,MO1,10,YSI Pro2030,10.6,140.0,55.3,36.7,18.3,762.3,,,
11/04/2018,10:45,MO1,50,YSI Pro2030,10.4,136.0,54.6,36.2,18.1,762.2,,,
11/04/2018,11:10,PIER,10,YSI Pro2030,9.8,133.0,53.1,35.1,19.9,760.7,8.8,29.0,
11/04/2018,11:10,PIER,50,YSI Pro2030,8.3,107.0,50.6,33.2,18.0,760.3,,,
11/04/2018,11:10,PIER,100,YSI Pro2030,0.4,5.0,55.5,36.9,21.0,759.9,,,
11/04/2018,11:10,PIER,150,YSI Pro2030,0.3,4.0,57.3,38.2,21.3,759.5,,,
11/04/2018,11:10,PIER,200,YSI Pro2030,0.3,4.0,57.7,38.6,21.3,759.4,,,
11/04/2018,11:35,CUL1,10,YSI Pro2030,,172.0,160.9,,21.5,760.4,8.37,,
11/04/2018,11:45,VBR1,10,YSI Pro2030,7.2,107.0,72.0,49.5,20.9,759.4,8.51,,
11/04/2018,11:45,VBR1,40,YSI Pro2030,,75.0,101.4,,26.1,759.2,,,
11/05/2018,10:50,PIER,10,YSI Pro2030,10.0,122.0,34.55,21.9,19.4,759.6,8.84,30.0,low wind
11/05/2018,10:50,PIER,50,YSI Pro2030,8.1,101.0,38.44,24.5,18.8,759.4,,,
11/05/2018,10:50,PIER,100,YSI Pro2030,3.0,37.0,42.7,27.7,20.8,759.3,,,
11/05/2018,10:50,PIER,150,YSI Pro2030,0.9,12.0,45.3,29.4,21.1,759.2,,,
11/05/2018,10:50,PIER,200,YSI Pro2030,0.6,7.0,46.16,30.0,21.1,759.1,,,
11/07/2018,11:32,PIER,10,YSI Pro2030,9.6,130.0,57.3,38.1,19.7,762.9,8.9,30.0,
11/07/2018,11:32,PIER,50,YSI Pro2030,8.7,117.0,54.7,36.3,19.3,762.5,,,
11/07/2018,11:32,PIER,100,YSI Pro2030,5.7,67.0,55.7,37.1,20.8,762.3,,,
11/07/2018,11:32,PIER,150,YSI Pro2030,2.5,34.0,59.1,39.7,21.0,762.2,,,
11/07/2018,11:32,PIER,200,YSI Pro2030,1.4,19.0,77.7,54.1,21.1,762.1,,,
.,.,NMC,10,YSI Pro2030,8.6,136.0,72.3,49.1,24.0,761.4,8.38,,
.,.,NMC,10,YSI Pro2030,11.0,153.0,50.8,35.9,23.0,76.8,8.39,,
11/09/2018,10:10,MO1,10,YSI Pro2030,8.5,123.0,79.3,53.3,16.8,766.1,8.84,,
11/09/2018,10:10,MO1,50,YSI Pro2030,8.0,115.0,77.7,54.0,16.8,766.0,,,
11/09/2018,10:30,PIER,10,YSI Pro2030,8.0,106.0,58.2,39.0,17.5,764.2,8.7,34.0,
11/09/2018,10:30,PIER,50,YSI Pro2030,7.8,101.0,58.2,38.8,15.9,764.1,,,
11/09/2018,10:30,PIER,100,YSI Pro2030,0.6,9.0,79.4,55.5,20.6,764.0,,,
11/09/2018,10:30,PIER,150,YSI Pro2030,0.4,6.0,81.3,57.1,20.9,763.9,,,
11/09/2018,10:30,PIER,200,YSI Pro2030,0.3,5.0,82.0,57.6,20.9,763.8,,,
11/09/2018,10:50,CUL1,10,YSI Pro2030,,126.0,159.7,,12.5,761.0,8.24,,
11/09/2018,11:10,VBR1,10,YSI Pro2030,7.2,103.0,76.1,52.8,17.4,763.1,8.49,,
11/09/2018,11:10,VBR1,40,YSI Pro2030,3.0,53.0,95.1,68.5,24.4,760.0,,,
11/16/2018,11:10,PIER,10,YSI Pro2030,7.4,91.0,54.0,35.6,14.6,763.4,8.74,20.0,
11/16/2018,11:10,PIER,50,YSI Pro2030,5.8,69.0,50.7,33.2,13.4,761.7,,,
11/16/2018,11:10,PIER,100,YSI Pro2030,0.4,5.0,54.9,36.4,17.2,761.5,,,
11/16/2018,11:10,PIER,150,YSI Pro2030,0.3,5.0,58.5,39.2,17.9,761.2,,,
11/16/2018,11:10,PIER,200,YSI Pro2030,0.3,5.0,59.3,39.8,17.9,761.1,,,
11/21/2018,11:10,PIER,10,YSI Pro2030,9.1,96.0,25.6,16.3,14.3,766.5,,20.0,Missing pH meter
11/21/2018,11:10,PIER,50,YSI Pro2030,6.2,68.0,34.48,21.8,14.0,765.5,,,
11/21/2018,11:10,PIER,100,YSI Pro2030,2.1,17.0,35.24,22.7,17.0,765.1,,,
11/21/2018,11:10,PIER,150,YSI Pro2030,0.5,6.0,38.89,25.0,17.2,764.9,,,
11/21/2018,11:10,PIER,200,YSI Pro2030,0.5,6.0,40.55,26.1,17.2,764.9,,,
11/27/2018,10:20,MO1,10,YSI Pro2030,12.6,141.0,30.74,19.1,15.2,765.9,9.07,,
11/27/2018,10:20,MO1,50,YSI Pro2030,11.5,130.0,32.61,20.4,15.3,765.8,,,
11/27/2018,10:40,PIER,10,YSI Pro2030,14.0,156.0,27.56,16.9,15.6,765.3,9.06,36.0,
11/27/2018,10:40,PIER,50,YSI Pro2030,1.0,11.0,33.21,20.9,18.8,765.1,,,
11/27/2018,10:40,PIER,100,YSI Pro2030,0.5,6.0,48.25,31.9,17.1,764.9,,,
11/27/2018,10:40,PIER,150,YSI Pro2030,0.4,5.0,52.2,34.6,17.3,764.8,,,
11/27/2018,10:40,PIER,200,YSI Pro2030,0.3,4.0,53.9,35.7,17.4,764.7,,,
11/27/2018,11:00,CUL1,10,YSI Pro2030,14.9,168.0,20.98,12.6,17.5,764.4,8.22,,
11/27/2018,11:15,VBR1,10,YSI Pro2030,5.7,68.0,32.22,20.2,18.5,764.2,8.97,,
11/27/2018,11:15,VBR1,40,YSI Pro2030,2.8,36.0,43.56,20.1,19.8,,,,
11/30/2018,10:30,PIER,10,YSI Pro2030,7.9,78.0,6.41,3.5,13.9,765.9,8.14,20.0,Windy; rained
11/30/2018,10:30,PIER,50,YSI Pro2030,5.1,55.0,17.67,11.3,16.1,763.7,,,
11/30/2018,10:30,PIER,100,YSI Pro2030,0.3,4.0,28.91,17.9,17.7,763.7,,,
11/30/2018,10:30,PIER,150,YSI Pro2030,0.2,3.0,50.1,32.9,17.6,764.0,,,
11/30/2018,10:30,PIER,200,YSI Pro2030,0.2,3.0,54.9,36.5,17.6,763.6,,,
12/02/2018,10:25,MO1,10,YSI Pro2030,10.1,94.0,6.96,3.8,11.1,766.4,,,
12/02/2018,10:25,MO1,50,YSI Pro2030,9.5,90.0,8.86,5.0,11.6,766.3,,,
12/02/2018,10:45,PIER,10,YSI Pro2030,9.0,83.0,5.03,2.7,11.4,765.2,7.94,23.0,Windy
12/02/2018,10:45,PIER,50,YSI Pro2030,7.0,70.0,9.03,5.1,14.4,765.1,,,
12/02/2018,10:45,PIER,100,YSI Pro2030,0.7,7.0,14.85,8.7,17.1,764.8,,,
12/02/2018,10:45,PIER,150,YSI Pro2030,0.4,4.0,30.1,19.7,17.8,764.7,,,
12/02/2018,10:45,PIER,200,YSI Pro2030,0.3,4.0,35.75,22.8,17.7,764.7,,,
12/02/2018,11:10,CUL1,10,YSI Pro2030,8.4,79.0,4.766,2.6,12.2,766.0,7.91,,
12/02/2018,11:25,VBR1,10,YSI Pro2030,9.3,90.0,3.781,2.0,13.4,765.7,7.98,,
12/02/2018,11:25,VBR1,40,YSI Pro2030,6.6,66.0,4.551,2.4,14.2,765.7,,,
12/02/2018,11:25,VBR1,100,YSI Pro2030,1.0,11.0,11.41,6.5,16.6,765.6,,,
12/03/2018,10:40,PIER,10,YSI Pro2030,10.0,94.0,4.74,2.6,11.6,768.2,8.18,30.0,
12/03/2018,10:40,PIER,50,YSI Pro2030,6.8,70.0,12.12,7.0,14.6,767.7,,,
12/03/2018,10:40,PIER,100,YSI Pro2030,0.5,5.0,19.98,12.0,17.1,767.7,,,
12/03/2018,10:40,PIER,150,YSI Pro2030,0.2,3.0,45.93,30.2,17.8,767.6,,,
12/03/2018,10:40,PIER,200,YSI Pro2030,0.2,2.0,51.8,34.3,17.7,767.6,,,
12/03/2018,10:40,PIER,250,YSI Pro2030,0.2,3.0,53.7,35.6,17.8,767.6,,,
12/05/2018,11:39,PIER,10,YSI Pro2030,13.9,133.0,6.82,3.7,13.2,760.9,9.46,20.0,"Cloudy, Sprinkling"
12/05/2018,11:39,PIER,50,YSI Pro2030,11.1,111.0,8.89,5.0,14.1,760.9,,,
12/05/2018,11:39,PIER,100,YSI Pro2030,6.8,70.0,16.0,9.7,16.8,760.7,,,
12/05/2018,11:39,PIER,150,YSI Pro2030,4.3,46.0,37.62,24.8,17.7,760.8,,,
12/05/2018,11:39,PIER,200,YSI Pro2030,2.9,30.0,47.99,32.8,17.8,760.8,,,
12/07/2018,10:40,PIER,10,YSI Pro2030,15.4,153.0,7.11,3.9,13.8,766.0,9.24,40.0,
12/07/2018,10:40,PIER,50,YSI Pro2030,7.6,76.0,8.41,4.7,14.8,766.0,,,
12/07/2018,10:40,PIER,100,YSI Pro2030,0.5,6.0,13.25,7.7,16.4,765.7,,,
12/07/2018,10:40,PIER,150,YSI Pro2030,0.2,3.0,40.08,25.7,17.7,765.6,,,
12/07/2018,10:40,PIER,200,YSI Pro2030,0.2,3.0,45.7,29.7,17.9,765.7,,,
12/07/2018,10:40,PIER,250,YSI Pro2030,0.2,3.0,47.57,31.0,18.0,765.7,,,
12/09/2018,10:15,MO1,10,YSI Pro2030,16.1,143.0,5.438,2.9,12.8,771.1,9.42,,
12/09/2018,10:15,MO1,50,YSI Pro2030,19.9,154.0,4.623,2.5,12.6,771.3,,,
12/09/2018,10:30,PIER,10,YSI Pro2030,15.2,146.0,4.84,2.6,13.0,770.0,9.44,42.0,
12/09/2018,10:30,PIER,50,YSI Pro2030,12.6,127.0,5.69,3.2,15.0,769.9,,,
12/09/2018,10:30,PIER,100,YSI Pro2030,2.9,29.0,7.81,4.4,16.5,769.7,,,
12/09/2018,10:30,PIER,150,YSI Pro2030,0.9,10.0,21.5,13.5,17.5,769.5,,,
12/09/2018,10:30,PIER,200,YSI Pro2030,0.5,4.0,32.23,20.6,17.9,769.6,,,
12/09/2018,10:50,CUL1,10,YSI Pro2030,12.1,115.0,5.24,2.8,12.3,770.8,9.25,,
12/09/2018,11:05,VBR1,10,YSI Pro2030,12.7,126.0,4.79,2.6,14.0,770.6,9.41,,
12/09/2018,11:05,VBR1,40,YSI Pro2030,11.4,118.0,6.0,3.3,16.0,770.5,,,
12/09/2018,11:05,VBR1,100,YSI Pro2030,1.0,11.0,9.71,5.5,17.5,770.3,,,
12/12/2018,9:50,PIER,50,YSI Pro2030,8.7,83.0,8.47,4.8,15.1,766.7,,,
12/12/2018,9:50,PIER,100,YSI Pro2030,1.7,15.0,10.54,6.0,16.4,766.6,8.68,55.0,
12/12/2018,9:50,PIER,150,YSI Pro2030,1.0,9.0,28.63,18.6,17.3,766.6,,,
12/12/2018,9:50,PIER,200,YSI Pro2030,0.2,2.0,37.97,24.8,18.0,766.5,,,
12/19/2018,10:30,MO1,10,YSI Pro2030,6.6,67.0,14.37,8.4,13.7,769.4,8.09,,
12/19/2018,10:30,MO1,50,YSI Pro2030,5.9,60.0,15.32,9.0,13.6,769.4,,,
12/19/2018,10:50,PIER,10,YSI Pro2030,7.6,76.0,8.94,5.0,14.1,768.2,8.25,134.0,
12/19/2018,10:50,PIER,50,YSI Pro2030,6.7,66.0,8.46,4.7,13.9,768.1,,,
12/19/2018,10:50,PIER,100,YSI Pro2030,2.8,28.0,8.58,4.8,15.2,768.0,,,
12/19/2018,10:50,PIER,150,YSI Pro2030,0.4,4.0,16.75,10.2,17.4,768.0,,,
12/19/2018,10:50,PIER,200,YSI Pro2030,0.3,3.0,25.02,15.6,18.2,767.8,,,
12/19/2018,11:20,CUL1,10,YSI Pro2030,7.2,70.0,8.37,4.7,13.4,768.1,8.08,,
12/19/2018,11:35,VBR1,10,YSI Pro2030,7.7,78.0,7.15,4.0,14.9,767.8,8.47,,
12/19/2018,11:35,VBR1,40,YSI Pro2030,6.3,63.0,7.07,3.9,14.5,767.7,,,
12/19/2018,11:35,VBR1,100,YSI Pro2030,0.4,4.0,10.23,5.8,18.8,767.7,,,
01/25/2019,10:40,MO1,Surface,YSI Pro2030,11.42,125.3,29.92,,14.5,766.7,8.38,,"Used Steve's secondary YSI Pro 2030 with a shorter cable; original YSI was submitted for repairs on January 7th, 2019 fro conductivity sensor calibration & data storage issues"
01/25/2019,10:40,MO1,Bottom,YSI Pro2030,10.56,125.4,48.5,,14.6,766.7,,,
01/25/2019,11:00,PIER,10,YSI Pro2030,9.9,113.2,48.5,31.6,13.2,765.9,8.52,60.0,
01/25/2019,11:00,PIER,50,YSI Pro2030,10.09,115.4,48.31,31.5,12.3,766.0,,,
01/25/2019,11:00,PIER,100,YSI Pro2030,6.22,77.4,52.2,34.4,15.9,766.0,,,
01/25/2019,11:00,PIER,150,YSI Pro2030,7.0,86.8,52.5,34.6,16.0,766.1,,,
01/25/2019,11:00,PIER,200,YSI Pro2030,,,,,,,,,YSI cable limitations - secondary YSI cable was not long enough to sample final bottom depth
01/25/2019,11:30,CUL1,Surface,YSI Pro2030,0.19,1.9,15.81,8.7,11.6,765.9,7.69,,
01/25/2019,11:30,CUL1,Bottom,YSI Pro2030,0.11,0.9,19.65,11.4,10.6,765.7,,,
01/25/2019,11:45,VBR1,Surface,YSI Pro2030,11.08,131.0,44.84,29.0,14.4,765.6,8.48,,
01/25/2019,11:45,VBR1,Bottom,YSI Pro2030,6.4,83.2,48.71,32.0,16.2,765.6,,,
02/01/2019,10:35,MO1,Surface,YSI Pro2030,11.0,111.0,11.53,8.7,14.2,764.1,8.08,,Original YSI 2030 returned and was used
02/01/2019,10:35,MO1,Bottom,YSI Pro2030,9.6,111.0,33.3,25.9,14.6,764.0,,,
02/01/2019,10:55,PIER,10,YSI Pro2030,10.9,113.0,20.26,16.8,13.5,763.4,8.04,20.0,
02/01/2019,10:55,PIER,50,YSI Pro2030,7.5,92.0,37.27,30.2,14.6,763.1,,,
02/01/2019,10:55,PIER,100,YSI Pro2030,8.0,96.0,37.8,30.7,14.6,762.9,,,
02/01/2019,10:55,PIER,150,YSI Pro2030,7.7,92.0,37.94,30.8,14.7,762.8,,,
02/01/2019,10:55,PIER,200,YSI Pro2030,7.1,84.0,38.13,30.9,14.8,762.7,,,
02/01/2019,11:22,CUL1,Surface,YSI Pro2030,8.9,83.0,6.18,4.6,12.3,762.8,7.65,,
02/01/2019,11:22,CUL1,Bottom,YSI Pro2030,7.5,75.0,6.93,5.1,12.5,762.8,,,
02/01/2019,11:35,VBR1,,YSI Pro2030,9.2,93.0,1.438,0.9,13.9,763.2,7.01,,
02/08/2019,10:30,MO1,Surface,YSI Pro2030,12.4,110.0,6.39,5.2,9.4,767.2,7.27,,
02/08/2019,10:30,MO1,Bottom,YSI Pro2030,8.8,91.0,21.7,17.6,10.7,766.9,,,
02/08/2019,10:50,PIER,10,YSI Pro2030,11.9,118.0,9.14,6.2,12.4,766.5,7.43,40.0,
02/08/2019,10:50,PIER,50,YSI Pro2030,8.1,97.0,33.41,26.1,15.6,766.5,,,
